ts_code,tier,entry_date,exit_date,entry_price,exit_price,return,hold_days,exit_reason,sell_score,exit_action,core_hits,aux_hits,entry_regime,position_weight
159755.SZ,C,20210917,20210927,1.320000,1.270000,-0.037879,4,drop_spike,1.500000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.200000
159780.SZ,C,20211011,20211018,0.852000,0.858000,0.007042,5,time,0.000000,time,{},{},sideways,0.200000
159781.SZ,B,20211011,20211018,0.844000,0.851000,0.008294,5,time,0.000000,time,{},{},sideways,0.350000
159783.SZ,C,20211011,20211018,0.859000,0.863000,0.004657,5,time,0.000000,time,{},{},sideways,0.200000
159783.SZ,C,20211028,20211104,0.868000,0.884000,0.018433,5,time,0.000000,time,{},{},sideways,0.200000
159792.SZ,C,20211221,20211228,0.852000,0.842000,-0.011737,5,time,0.000000,time,{},{},bear,0.080000
513360.SH,C,20220128,20220209,0.368000,0.403000,0.095109,3,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513980.SH,C,20220128,20220208,0.622000,0.615000,-0.011254,2,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513700.SH,C,20220207,20220208,0.601000,0.588000,-0.021631,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
562500.SH,C,20220215,20220216,0.855000,0.862000,0.008187,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513180.SH,C,20220218,20220221,0.683000,0.658000,-0.036603,1,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
159892.SZ,C,20220310,20220311,0.584000,0.574000,-0.017123,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513130.SH,C,20220310,20220311,0.537000,0.517000,-0.037244,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159766.SZ,C,20220311,20220314,0.970000,0.909000,-0.062887,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159892.SZ,C,20220316,20220317,0.532000,0.585000,0.099624,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513150.SH,C,20220316,20220317,0.723000,0.795000,0.099585,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513690.SH,C,20220316,20220317,0.759457,0.835112,0.099617,1,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
562500.SH,C,20220316,20220322,0.750000,0.769000,0.025333,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
562500.SH,C,20220412,20220415,0.695000,0.687000,-0.011511,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159796.SZ,C,20220418,20220420,0.869000,0.822000,-0.054085,2,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159751.SZ,C,20220422,20220425,0.684000,0.650000,-0.049708,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513020.SH,C,20220422,20220425,0.736000,0.707000,-0.039402,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513150.SH,C,20220422,20220425,0.757000,0.725000,-0.042272,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",bear,0.080000
513860.SH,C,20220422,20220425,0.470000,0.450000,-0.042553,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",bear,0.080000
513980.SH,C,20220422,20220425,0.470000,0.449000,-0.044681,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513360.SH,C,20220427,20220429,0.297000,0.320000,0.077441,2,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
516860.SH,C,20220427,20220428,0.732000,0.714000,-0.024590,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
562500.SH,C,20220427,20220429,0.626000,0.660000,0.054313,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513130.SH,C,20220511,20220517,0.516000,0.552000,0.069767,4,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
513010.SH,B,20220512,20220517,0.506000,0.552000,0.090909,3,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
513180.SH,B,20220512,20220517,0.505000,0.552000,0.093069,3,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
159766.SZ,B,20220615,20220620,0.911000,0.961000,0.054885,3,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
159781.SZ,B,20220713,20220720,0.668000,0.671000,0.004491,5,time,0.000000,time,{},{},sideways,0.350000
159783.SZ,B,20220713,20220720,0.676000,0.680000,0.005917,5,time,0.000000,time,{},{},sideways,0.350000
159781.SZ,B,20220721,20220725,0.674000,0.664000,-0.014837,2,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159783.SZ,B,20220721,20220725,0.680000,0.670000,-0.014706,2,ma20_break,2.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159792.SZ,C,20220830,20220906,0.649000,0.636000,-0.020031,5,time,0.000000,time,{},{},sideways,0.200000
513010.SH,B,20220902,20220909,0.550000,0.544000,-0.010909,5,time,0.000000,time,{},{},sideways,0.350000
513130.SH,B,20220902,20220909,0.548000,0.541000,-0.012774,5,time,0.000000,time,{},{},sideways,0.350000
513180.SH,B,20220902,20220909,0.547000,0.540000,-0.012797,5,time,0.000000,time,{},{},sideways,0.350000
159605.SZ,A,20220915,20220922,0.765000,0.714000,-0.066667,5,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.500000
159766.SZ,C,20220926,20220927,0.985000,1.036000,0.051777,1,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
513220.SH,C,20221031,20221101,0.664000,0.716000,0.078313,1,mid_break,1.500000,reduce,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": true}",bear,0.080000
513380.SH,C,20221031,20221107,0.362181,0.428714,0.183701,5,time,0.000000,time,{},{},bear,0.080000
159883.SZ,C,20221108,20221115,0.676000,0.684000,0.011834,5,time,0.000000,time,{},{},sideways,0.200000
159632.SZ,C,20221221,20221223,0.902000,0.892000,-0.011086,2,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
588200.SH,C,20221226,20221228,1.038000,1.034000,-0.003854,2,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
560080.SH,C,20221229,20230106,1.147000,1.147000,0.000000,5,time,0.000000,time,{},{},bear,0.080000
159632.SZ,C,20221230,20230109,0.878000,0.872000,-0.006834,5,time,0.000000,time,{},{},bear,0.080000
159792.SZ,A,20230119,20230202,0.724000,0.766000,0.058011,5,time,0.000000,time,{},{},sideways,0.500000
513180.SH,A,20230131,20230207,0.571000,0.575000,0.007005,5,time,0.000000,time,{},{},sideways,0.500000
159605.SZ,A,20230207,20230209,0.867000,0.874000,0.008074,2,ma20_break,1.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.500000
159607.SZ,A,20230207,20230209,0.870000,0.877000,0.008046,2,ma20_break,1.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.500000
159792.SZ,A,20230207,20230208,0.733000,0.712000,-0.028649,1,drop_spike,1.500000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.500000
561910.SH,C,20230306,20230313,0.707000,0.677000,-0.042433,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159741.SZ,C,20230313,20230314,0.507000,0.494000,-0.025641,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159750.SZ,C,20230313,20230314,0.746000,0.730000,-0.021448,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159792.SZ,C,20230313,20230314,0.639000,0.622000,-0.026604,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513010.SH,C,20230313,20230314,0.518000,0.503000,-0.028958,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513130.SH,C,20230313,20230314,0.507000,0.494000,-0.025641,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513580.SH,C,20230313,20230314,0.512000,0.498000,-0.027344,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513770.SH,C,20230313,20230314,0.395000,0.384000,-0.027848,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513560.SH,C,20230315,20230316,0.889000,0.873000,-0.017998,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159605.SZ,C,20230426,20230504,0.733000,0.720000,-0.017735,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159607.SZ,C,20230426,20230504,0.732000,0.717000,-0.020492,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159682.SZ,C,20230426,20230508,0.939000,0.931000,-0.008520,5,time,0.000000,time,{},{},bear,0.080000
159740.SZ,C,20230426,20230504,0.508000,0.504000,-0.007874,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159741.SZ,C,20230426,20230504,0.506000,0.501000,-0.009881,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159742.SZ,C,20230426,20230504,0.516000,0.511000,-0.009690,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159747.SZ,C,20230426,20230508,1.004000,1.012000,0.007968,5,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
159750.SZ,C,20230426,20230508,0.742000,0.747000,0.006739,5,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513220.SH,C,20230426,20230504,0.865000,0.845000,-0.023121,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159751.SZ,C,20230510,20230517,0.706000,0.713000,0.009915,5,time,0.000000,time,{},{},bear,0.080000
159682.SZ,C,20230518,20230525,0.937000,0.924000,-0.013874,5,time,0.000000,time,{},{},sideways,0.200000
159605.SZ,C,20230519,20230525,0.728000,0.704000,-0.032967,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
159740.SZ,C,20230519,20230525,0.511000,0.494000,-0.033268,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
513010.SH,C,20230519,20230525,0.521000,0.503000,-0.034549,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
513180.SH,C,20230519,20230525,0.512000,0.496000,-0.031250,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
159792.SZ,C,20230523,20230529,0.618000,0.586000,-0.051780,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.200000
159607.SZ,B,20230524,20230525,0.720000,0.703000,-0.023611,1,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.350000
159755.SZ,B,20230525,20230526,0.823000,0.810000,-0.015796,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.350000
159615.SZ,C,20230601,20230607,0.857000,0.870000,0.015169,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
159742.SZ,C,20230601,20230602,0.495000,0.521000,0.052525,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513120.SH,C,20230601,20230606,0.830000,0.827000,-0.003614,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513200.SH,C,20230601,20230602,0.883000,0.906000,0.026048,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
513560.SH,C,20230601,20230602,0.866000,0.904000,0.043880,1,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513980.SH,A,20230630,20230707,0.497000,0.495000,-0.004024,5,time,0.000000,time,{},{},sideways,0.500000
159605.SZ,A,20230703,20230710,0.772000,0.755000,-0.022021,5,time,0.000000,time,{},{},sideways,0.500000
159607.SZ,A,20230703,20230710,0.772000,0.754000,-0.023316,5,time,0.000000,time,{},{},sideways,0.500000
159740.SZ,B,20230706,20230712,0.535000,0.548000,0.024299,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.350000
159766.SZ,C,20230706,20230712,0.906000,0.913000,0.007726,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",sideways,0.200000
513010.SH,B,20230706,20230712,0.548000,0.561000,0.023723,4,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",sideways,0.350000
513130.SH,C,20230706,20230712,0.539000,0.549000,0.018553,4,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",sideways,0.200000
513180.SH,B,20230706,20230712,0.539000,0.551000,0.022263,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.350000
159682.SZ,C,20230707,20230714,0.888000,0.915000,0.030405,5,time,0.000000,time,{},{},sideways,0.200000
588200.SH,C,20230817,20230823,1.108000,1.078000,-0.027076,4,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159652.SZ,C,20230822,20230823,0.857000,0.838000,-0.022170,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",bear,0.080000
159688.SZ,C,20230822,20230824,0.869000,0.904000,0.040276,2,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
159751.SZ,C,20230822,20230824,0.717000,0.741000,0.033473,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513380.SH,C,20230822,20230824,0.502751,0.518259,0.030846,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513860.SH,C,20230822,20230824,0.498000,0.514000,0.032129,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513890.SH,C,20230822,20230824,0.806000,0.830000,0.029777,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513980.SH,C,20230822,20230824,0.498000,0.514000,0.032129,2,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
561160.SH,C,20230824,20230830,0.560000,0.572000,0.021429,4,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
516640.SH,C,20230828,20230829,0.586000,0.607000,0.035836,1,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
159792.SZ,C,20230901,20230908,0.657000,0.634000,-0.035008,5,time,0.000000,time,{},{},sideways,0.200000
513770.SH,C,20230901,20230908,0.402500,0.390500,-0.029814,5,time,0.000000,time,{},{},sideways,0.200000
159740.SZ,B,20230906,20230913,0.562000,0.546000,-0.028470,5,time,0.000000,time,{},{},sideways,0.350000
159892.SZ,B,20230906,20230911,0.550000,0.560000,0.018182,3,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",sideways,0.350000
513120.SH,A,20230906,20230911,0.784000,0.802000,0.022959,3,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",sideways,0.500000
159629.SZ,C,20230907,20230911,2.444000,2.483000,0.015957,2,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": true, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.200000
560010.SH,C,20230907,20230911,2.439000,2.475000,0.014760,2,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.200000
561910.SH,C,20230918,20230925,0.524000,0.513000,-0.020992,5,time,0.000000,time,{},{},bear,0.080000
159636.SZ,C,20230927,20231012,0.809000,0.849000,0.049444,5,time,0.000000,time,{},{},bear,0.080000
159629.SZ,C,20231009,20231016,2.436000,2.420000,-0.006568,5,time,0.000000,time,{},{},sideways,0.200000
560010.SH,C,20231009,20231016,2.427000,2.412000,-0.006180,5,time,0.000000,time,{},{},sideways,0.200000
159892.SZ,B,20231010,20231012,0.551000,0.584000,0.059891,2,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
513120.SH,B,20231010,20231012,0.794000,0.850000,0.070529,2,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
